nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
MASJID JAMI AL MUQODDIMAH,Masjid,"J75P+2PV, Jl. Tambak Bayar I, Pamayahan, Kec. Lohbener, Kabupaten Indramayu, Jawa Barat 45252",,"4,8",28,,Tidak Ada ,Tidak Tersedia,-6.3923944,108.2867849,Aksesibilitas Tersedia,[]
Masjid Sabilul Muttaqin Bumi Patra,Masjid,"M82M+6H7, Karangmalang, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat 45216",Buka 24 jam,"4,8",121,,Tidak Ada ,Tidak Tersedia,-6.3494624,108.3339313,Aksesibilitas Tersedia,[]
Masjid Al-Hidayah,Masjid,"M88J+H7R, Jl. Siapem 1, Lemahmekar, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat 45212",Buka 24 jam,"4,7",40,,Tidak Ada ,Tidak Tersedia,-6.3335029,108.3306328,Aksesibilitas Tersedia,[]
Masjid Jami’ Baitul Muttaqin Losarang,Masjid,"J45X+P9V, Muntur, Kec. Losarang, Kabupaten Indramayu, Jawa Barat 45253",Buka 24 jam,"4,6",122,,Tidak Ada ,Tidak Tersedia,-6.3906363,108.1484293,Aksesibilitas Tersedia,[]
Masjid Jami Al-Barokah,Masjid,"J2GM+FM8, Gg. Talkimi Kibuyut, Kertajaya, Kec. Bongas, Kabupaten Indramayu, Jawa Barat 45255",,"4,6",39,,Tidak Ada ,Tidak Tersedia,-6.3738348,108.0342006,Aksesibilitas Tersedia,[]
Masjid Riyadhul Jannah PLTU Indramayu,Masjid,"PXG8+7J5, Sumuradem, Kec. Sukra, Kabupaten Indramayu, Jawa Barat 45257",,"4,7",44,,Tidak Ada ,Tidak Tersedia,-6.2743559,107.9665967,Aksesibilitas Tersedia,[]
Masjid Jami Darussalam Bugel Indramayu,Masjid,"M2M5+PQG, Bugel, Kec. Patrol, Kabupaten Indramayu, Jawa Barat 45257",,"4,7",495,,Tidak Ada ,Tidak Tersedia,-6.3156811,108.0094629,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al-Ikhlas,Masjid,"M3CM+JH6, Eretan Wetan, Kec. Kandanghaur, Kabupaten Indramayu, Jawa Barat 45254",,"4,8",276,,Tidak Ada ,Tidak Tersedia,-6.3284623,108.0838769,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Nurul Hikmah,Masjid,"G8CW+WCJ, Tambi Lor, Kec. Sliyeg, Kabupaten Indramayu, Jawa Barat 45281",,"4,8",47,,Tidak Ada ,Tidak Tersedia,-6.4776735,108.3460009,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Nurul Iman,Masjid,"M8MG+RVQ, Jalan Raya, Pabeanudik, Indramayu, Indramayu Regency, West Java 45219",Buka 24 jam,"4,3",23,,Tidak Ada ,Tidak Tersedia,-6.3154232,108.3272285,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Hayat,Masjid,"F2C6+W5G, Mekarjaya, Kec. Gantar, Kabupaten Indramayu, Jawa Barat 45264",,"4,6",81,,Tidak Ada ,Tidak Tersedia,-6.5276783,108.0104475,Aksesibilitas Tersedia,[]
Masjid Jami Baitut-Tawwabiin Krimun,Masjid,"J544+CPH, Krimun, Kec. Losarang, Kabupaten Indramayu, Jawa Barat 45253",Buka 24 jam,"4,5",73,"
0821-2851-0313",Ada,Tidak Tersedia,-6.3939367,108.1568748,Aksesibilitas Tersedia,[]
Masjid An Nur,Masjid,"M86F+HMJ, Jl. Let Jend. Suprapto belakang masjid annur, kampung arab, Karangmalang, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat 45213",Buka 24 jam,"4,8",109,,Tidak Ada ,Tidak Tersedia,-6.3385495,108.3241466,Aksesibilitas Tersedia,[]
Masjid Jami Al-Inabah Jatibarang Baru,Masjid,"G8F4+554, Jl. Gudang, Jatibarang Baru, Kec. Jatibarang, Kabupaten Indramayu, Jawa Barat 45273",Buka 24 jam,"4,7",23,,Tidak Ada ,Tidak Tersedia,-6.4771041,108.3054573,Aksesibilitas Tersedia,[]
Masjid Babussalam,Masjid,"G8F8+CFP, Jl. Banjarsari No.16, Bulak, Kec. Jatibarang, Kabupaten Indramayu, Jawa Barat 45273",Buka 24 jam,"4,6",165,,Tidak Ada ,Tidak Tersedia,-6.4763678,108.3169017,Aksesibilitas Tersedia,[]
Masjid Besar Attaqwa,Masjid,"JL. Raya Parean, RT. 09 RW. 03, Kandanghaur, Parean Girang, Indramayu, Kabupaten Indramayu, Jawa Barat 45254",Buka 24 jam,"4,5",84,"
0853-2188-9470",Ada,Tidak Tersedia,-6.3552435,108.1064838,Aksesibilitas Tersedia,[]
Masjid Nurul Huda,Masjid,"M422+MCM, Bulak-Ilir, Parean Girang, Kec. Kandanghaur, Kabupaten Indramayu, Jawa Barat 45254",,"4,7",139,"
0896-7144-3234",Ada,Tidak Tersedia,-6.3482932,108.1010584,Aksesibilitas Tersedia,[]
Masjid Baiturrohim,Masjid,"MX23+5PQ, Anjatan, Kec. Anjatan, Kabupaten Indramayu, Jawa Barat",Buka 24 jam,"4,7",31,,Tidak Ada ,Tidak Tersedia,-6.3495632,107.9543653,Aksesibilitas Tersedia,[]
Masjid Agung Al Furqon,Masjid,"GWRV+24G, Jl. Alun-Alun Selatan, Haurgeulis, Kec. Haurgeulis, Kabupaten Indramayu, Jawa Barat 45264",04.00 hingga 23.00,"4,8",184,"
(0234) 741435",Ada,Tidak Tersedia,-6.459936,107.942833,Aksesibilitas Tersedia,[]
Masjid Rahmatan Lil ALamin,Masjid,"F2G4+QCJ, Mekarjaya, Rancasari, Mekarjaya, Kec. Gantar, Kabupaten Indramayu, Jawa Barat 45264",04.00 hingga 21.00,"4,1",455,,Tidak Ada ,Tidak Tersedia,-6.5230488,108.0060113,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
