nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Vihara Maha Puja Adi Dharma,Vihara,"Jl. KH. Agus Salim No.109 C, RT.001/RW.008, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112",,"4,9",17,,Tidak Ada ,Tidak Tersedia,-6.2259446,107.0138314,Aksesibilitas Tersedia,[]
Vihara Setia Darma,Vihara,"P3Q3+GWX, Setiadarma, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510",,"4,7",20,,Tidak Ada ,Tidak Tersedia,-6.2611271,107.0548678,Aksesibilitas Tersedia,[]
Vihara Suen En Fo Tang,Vihara,"Jl. Flamboyan Indah I, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.1750623,106.980456,Aksesibilitas Tersedia,[]
BU AN KIONG ( Kwan Tee Koen ) Bekasi,Tempat Ibadah,"Jl. KH. Agus Salim No.201, RT.002/RW.008, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112",09.00 hingga 20.00,"5,0",16,"
0812-1998-9160",Ada,Tidak Tersedia,-6.2237089,107.0197096,Aksesibilitas Tersedia,[]
Vihara Fa Te,Tempat Ibadah,"blok wz, Jl. Delima 2 Jl. Harapan Indah Raya No.10, RT.006/RW.020, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",,"5,0",4,"
0812-9388-868",Ada,Tidak Tersedia,-6.176128,106.9876105,Aksesibilitas Tersedia,[]
Vihara Dhamma Metta Cikarang Cabang,Tempat Ibadah,"Jl. Ki Hajar Dewantara Jl. Tugu No.61, pintu air, Kec. Karangbahagia, Kabupaten Bekasi, Jawa Barat 17530",16.30 hingga 21.30,"5,0",4,,Tidak Ada ,Tidak Tersedia,-6.2454377,107.1603815,Aksesibilitas Tersedia,[]
Pakung Bandung,Vihara,"Jl. Bandung No.574 Blok D, RT.002/RW.009, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",,"5,0",5,,Tidak Ada ,Tidak Tersedia,-6.2382144,107.0218178,Aksesibilitas Tersedia,[]
Vihara Sasana Loka,Vihara,"Jl. Raya Perjuangan No.42, RT.001/RW.009, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",,"4,9",13,,Tidak Ada ,Tidak Tersedia,-6.2238904,107.0109927,Aksesibilitas Tersedia,[]
Vihara Cakung Dharma Sukha,Organisasi Keagamaan,"Perumahan Taman Modern Blok G6 No. 1-2, Jl. Gladiol I Blok G2 No.6, RT.14/RW.6, Ujung Menteng, Kec. Cakung, DKI Jakarta, Daerah Khusus Ibukota Jakarta 13910",06.00 hingga 18.00,"4,4",69,"
(021) 46837130",Ada,Tidak Tersedia,-6.1936785,106.9544251,Aksesibilitas Tersedia,[]
Vihara Dharma Sakti,Vihara,"Jl. Setia Mekar No.2, Setiamekar, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510",,"4,9",21,,Tidak Ada ,Tidak Tersedia,-6.2406138,107.0427952,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Kelenteng Hok Lay Kiong,Vihara,"Jl. Kenari I No.1, RT.006/RW.001, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",06.00 hingga 21.00,"4,7",902,,Tidak Ada ,Tidak Tersedia,-6.2441019,107.0032347,Aksesibilitas Tersedia,[]
Satayam Singh,Vihara,"Jalang Kp. Pulo No.SSSSS179, RT.002/RW.023, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.2362053,106.980895,Aksesibilitas Tersedia,[]
Vihara Citta Mangala,Vihara,"Jl. Mekar Sari Blok D2 No.5, RT.010/RW.003, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112",Tutup,"4,6",19,"
0815-8475-9638",Ada,Tidak Tersedia,-6.2291031,107.018211,Aksesibilitas Tersedia,[]
Vihara Buddha Jayanti,Vihara,"RXRJ+5QC, Jalan, Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",,"4,6",52,"
0812-9917-979",Ada,Tidak Tersedia,-6.1595672,106.981876,Aksesibilitas Tersedia,[]
Arya Dwipa Arama,Vihara,"MVWV+MP2, Jalan Raya Taman Mini, RW.2, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13560",08.00 hingga 17.00,"4,8",66,,Tidak Ada ,Tidak Tersedia,-6.3033523,106.8942639,Aksesibilitas Tersedia,[]
Klenteng Lou Mu Thang,Kuil Penganut Agama Tao,"Q299+F4J, Jl. Irigasi Danita Raya, RT.014/RW.014, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112",,"5,0",2,"
0812-8400-1996",Ada,Tidak Tersedia,-6.2312889,107.017777,Aksesibilitas Tersedia,[]
Wihara sasanaloka,Vihara,"Jl. Raya Perjuangan No.56, RT.003/RW.009, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17126",Tutup,"4,9",13,,Tidak Ada ,Tidak Tersedia,-6.2238167,107.0109317,Aksesibilitas Tersedia,[]
Wihara Manggala Jaya,Vihara,"Jl. Mekar Sari No.63, RT.005/RW.003, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112",,"4,8",40,"
0812-8590-121",Ada,Tidak Tersedia,-6.2289362,107.0157778,Aksesibilitas Tersedia,[]
VIHARA HUNG CHE - YAYASAN DHARMA SEJATI,Tempat Ibadah,"Jl. Rose Garden Galaxy, BLOK RRG 8 No.28, RT.003/RW.017, Jaka Setia, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148",,"5,0",5,,Tidak Ada ,Tidak Tersedia,-6.2700847,106.9731089,Aksesibilitas Tersedia,[]
FZK milik bersama,Vihara,"Jl. Bosih Raya No.mor 61, Wanasari, Kec. Cibitung, Kabupaten Bekasi, Jawa Barat 17520",08.00 hingga 00.00,"4,8",12,,Tidak Ada ,Tidak Tersedia,-6.2418884,107.0882652,Aksesibilitas Tersedia,[]
.,Vihara,"Jl. Citarum 1. 21, Komplek Buanarisma No.kel, RT.001/RW.012, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145",10.00 hingga 19.00,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.9518552,107.7992558,Aksesibilitas Tersedia,[]
Vihara Dharma Sagara Bekasi,Vihara,"Sebelah Rumah Duka Dharma Agung, Jl. Baru Perjuangan, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",,"5,0",9,"
0813-1925-4707",Ada,Tidak Tersedia,-6.2336336,107.0058795,Aksesibilitas Tersedia,[]
Vihara Harapan Maitreya,Vihara,"Jl. Dahlia Indah No.4, RT.010/RW.017, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",,"4,9",9,"
0812-9618-0513",Ada,Tidak Tersedia,-6.177218,106.981947,Aksesibilitas Tersedia,[]
Wihara MuditaMajelis Agama Buddha Tridharma Indonesia cabang Rawajaya,Tempat Ibadah,"Jl. Rawa Jaya No.60, RT.2/RW.4, Pd. Kopi, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13460",,"4,8",23,,Tidak Ada ,Tidak Tersedia,-6.2335463,106.9436301,Aksesibilitas Tersedia,[]
KWAN IM MA,Vihara,"Q227+9C4, RT.003/RW.001, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",,"5,0",5,,Tidak Ada ,Tidak Tersedia,-6.2491162,107.013564,Aksesibilitas Tersedia,[]
Cetiya Nalanda,Biara,"Jl. Raya Pulo Gebang No.107 13, RT.13/RW.4, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13960",Buka 24 jam,"5,0",6,"
0857-1519-6339",Ada,Tersedia,-6.1948335,106.9546381,Aksesibilitas Tersedia,[]
Vihara Sariputra,Vihara,"Jl. Pasar Cikarang No.46-55, Cikarang Kota, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",,"4,6",63,,Tidak Ada ,Tidak Tersedia,-6.2569543,107.1442042,Aksesibilitas Tersedia,[]
Cetiya Theravada Dhamma Viriya,Lembaga Agama,"Jl. Taman Heliconia No.26, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,"4,8",11,,Tidak Ada ,Tidak Tersedia,-6.1686663,106.9814258,Aksesibilitas Tersedia,[]
Kuang Chin Fothang,Vihara,"Jl. KH. Agus Salim No.38-33, RT.001/RW.008, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112",,"5,0",5,"
0822-9856-1761",Ada,Tidak Tersedia,-6.2258749,107.013906,Aksesibilitas Tersedia,[]
Cetiya Pribadi Buddha,Vihara,"Perumahan Jl. Graha Cipta 5, Sumberjaya, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510",Buka 24 jam,"4,8",11,,Tidak Ada ,Tidak Tersedia,-6.2097784,107.074431,Aksesibilitas Tersedia,[]
Vihara Vimalakirti Bekasi (NSI),Vihara,"Jl. Semut Api No.11, RT.003/RW.010, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",,"4,6",19,,Tidak Ada ,Tidak Tersedia,-6.2514571,107.0176588,Aksesibilitas Tersedia,[]
Vihara Vipassana Kusalacitta,Vihara,"Perum Bojong Menteng Indah, Jl. Kemuning Raya Dalam, RT 03/13, Bojong Menteng, Rawa Lumbu, RT.001/RW.013, Bojong Menteng, Kec. Rawalumbu, Kota Bks, Jawa Barat 17117",,"4,8",129,"
0812-8756-789",Ada,Tersedia,-6.3026702,106.9886472,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Vihara Theravada Buddha Sasana,Vihara,"Jln. Kelapa Nias X Blok PE2 No. 17, Kelapa Gading Permai, Pegangsaan Dua, RT.8/RW.18, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250",,"4,8",227,"
(021) 4514805",Ada,Tidak Tersedia,-6.1504311,106.9127652,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Wihara Tridharma Pondok Gede,Vihara,"Jl. Raya Hankam No.46, RT.004/RW.002, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414",,"4,6",44,"
0812-2422-1688",Ada,Tidak Tersedia,-6.287408,106.914383,Aksesibilitas Tersedia,[]
Yayasan Khanti Paramita Bojong Menteng,Vihara,"Jl. Kp. Bojong Menteng No.52, RT.003/RW.005, Bojong Menteng, Kec. Rawalumbu, Kota Bks, Jawa Barat 17117",,"5,0",2,"
0812-1010-5009",Ada,Tidak Tersedia,-6.30297,106.9918732,Aksesibilitas Tersedia,[]
Rumah,Vihara,"Jl. Duta Bumi Raya No.2, RT.001/RW.029, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",,"5,0",9,,Tidak Ada ,Tidak Tersedia,-6.1872519,106.9861813,Aksesibilitas Tersedia,[]
Wihara Dharma Jaya,Vihara,"Jalan Bajir No.19, Bojong Rawalumbu, Rawalumbu, RT.008/RW.002, Bojong Rawalumbu, Kec. Rawalumbu, Kota Bks, Jawa Barat 17116",,"4,6",93,"
0812-0063-522",Ada,Tidak Tersedia,-6.2876514,106.9884346,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Vihara Satya Dharma,Vihara,"PX46+R44, Jl. Kiara, RT.007/RW.011, Jatiasih, Kec. Jatiasih, Kota Bks, Jawa Barat 17423",Tutup,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.2929495,106.9603239,Aksesibilitas Tersedia,[]
Vihara Dana Paramitha,Vihara,"R2JV+Q8P, Jalan Raya, Babelan Kota, Babelan, Bekasi Regency, West Java 17610",Buka 24 jam,"4,5",68,,Tidak Ada ,Tidak Tersedia,-6.1680436,107.0433326,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Vihara Buddha Dharma,Vihara,"Jl. Kenari I No.1, RT.006/RW.001, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",08.00 hingga 17.00,"4,9",43,"
(021) 8802388",Ada,Tidak Tersedia,-6.2441081,107.0032329,Aksesibilitas Tersedia,[]
Pura Agung Tirta Bhuana Bekasi,Pura,"QX28+PMP, Jl. Jatiluhur Raya No.1, RT.001/RW.012, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145",05.30 hingga 21.30,"4,8",796,"
(021) 88852044",Ada,Tidak Tersedia,-6.2487206,106.9674879,Aksesibilitas Tersedia,[]
Pura Prajapati Jaha Bekasi ᬧᬸᬭᬧ᭄ᬭᬚᬧᬢᬶᬚᬳᬩᭂᬓᬲᬶ᭟,Pura,"Jl. Rambutan No.48, RT.006/RW.011, Jatimekar, Kec. Jatiasih, Kota Bks, Jawa Barat 17422",Buka 24 jam,"4,7",7,"
0858-8880-06083",Ada,Tidak Tersedia,-6.2813478,106.9562647,Aksesibilitas Tersedia,[]
