nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Gereja Katolik Paroki Hati Tak Bernoda Santa Perawan Maria,Gereja Katolik,"Jl. Suryalaya No.3, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat",06.00 hingga 22.00,"4,8",693.0,,Ada,Tersedia,-6.940817,107.625909,Aksebilitas Lengkap,3
Gereja Kristen Kalam Kudus (GKKK) Kopo Permai,Gereja Protestan,"Komplek Kopo Permai 3 Blok F14 No. 2, 4, Kabupaten Bandung, Jawa Barat",,"4,9",17.0,,Tidak Ada,Tersedia,-6.9661413,107.5883972,Tidak Tersedia,0
GKI Guntur,Gereja Protestan,"Jl. Guntur No.13, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat",,"4,9",80.0,(022) 7306232,Ada,Tidak Tersedia,-6.9246073,107.6218135,Aksebilitas Lengkap,3
Yayasan Dana Mulia,Panti Asuhan,"Jl. Pasteur No.12, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat",,"4,8",25.0,,Ada,Tersedia,-6.90015,107.602542,Tidak Tersedia,0
GKPS Bandung,Gereja,"Jl. PDAM No.12, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat",Buka 24 jam,"5,0",14.0,,Tidak Ada,Tidak Tersedia,-6.8924028,107.5863644,Aksebilitas Cukup,1
GKI CIBEUREUM,Gereja Kristen,"Campaka, Kec. Andir, Kota Bandung, Jawa Barat",,"5,0",3.0,(022) 6027782,Ada,Tidak Tersedia,-6.8987948,107.5636501,Tidak Tersedia,0
HKBP Bethesda,Gereja Lutheran,"Jl. Mekar Agung No.20, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat",Buka 24 jam,"5,0",8.0,,Tidak Ada,Tersedia,-6.9555395,107.6073088,Tidak Tersedia,0
GKPS Bandung Selatan,Gereja,"Jl. Mekar Agung No.52, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat",,"5,0",2.0,,Tidak Ada,Tidak Tersedia,-6.9554037,107.6051384,Tidak Tersedia,0
Gereja Bethel Tabernakel,Gereja Protestan,"Jl. Holis No.300, Caringin, Kec. Bandung Kulon, Kota Bandung, Jawa Barat",,"4,9",40.0,(022) 6016561,Ada,Tidak Tersedia,-6.9327448,107.5715936,Tidak Tersedia,0
Gereja Jemaat Kristus Indonesia,Gereja,"Jl. Luna No.19, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat",,"4,3",3.0,,Tidak Ada,Tidak Tersedia,-6.9200811,107.5909561,Tidak Tersedia,0
